rr,A_frequency,NS_frequency,CNAME_frequency,SOA_frequency,NULL_frequency,PTR_frequency,HINFO_frequency,MX_frequency,TXT_frequency,AAAA_frequency,SRV_frequency,OPT_frequency,rr_type,rr_count,rr_name_entropy,rr_name_length,distinct_ns,distinct_ip,unique_country,unique_asn,distinct_domains,reverse_dns,a_records,unique_ttl,ttl_mean,ttl_variance,class
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.146083994,25,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.146318645,25,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,10,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.185808721,26,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.185808721,26,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,6,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.222242925,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,1,0,0,0,0,0,0,{'PTR'},0,2.745693732,16,0,set(),set(),set(),{},unknown,0,[255],255,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.222463437,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,6,0,0,0,0,0,0,{'PTR'},0,3.146083994,25,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,8,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.222463437,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.146318645,25,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.261724577,28,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,8,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,6,0,0,0,0,0,0,{'PTR'},0,3.185808721,26,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.222463437,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,6,0,0,0,0,0,0,{'PTR'},0,3.222242925,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,6,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.222463437,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,6,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,{None},0,3.463984773,32,0,set(),set(),set(),{},unknown,0,"[64, 64, 64, 64]",64,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.146083994,25,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.222926295,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.146318645,25,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,10,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,6,0,0,0,0,0,0,{'PTR'},0,3.185808721,26,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,1,0,0,0,0,0,0,{'PTR'},0,3.222242925,27,0,set(),set(),set(),{},unknown,0,[1],1,0,1
0,0,0,0,0,0,5,0,0,0,0,0,0,{'PTR'},0,3.222242925,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,6,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.222463437,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.146083994,25,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,7,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.222463437,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.146318645,25,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.146083994,25,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.185808721,26,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,6,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.185808721,26,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.222463437,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.222242925,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,7,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.222242925,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.222463437,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,{None},0,3.463984773,32,0,set(),set(),set(),{},unknown,0,"[64, 64, 64, 64]",64,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.146083994,25,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.146318645,25,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,8,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,5,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.185808721,26,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,3,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1]",1,0,1
0,0,0,0,0,0,6,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.185808721,26,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.222242925,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,{None},0,2.689019008,15,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.222463437,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.222242925,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.146083994,25,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,3,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1]",1,0,1
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.222463437,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,3,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1]",1,0,1
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.222463437,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.146318645,25,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,5,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.146083994,25,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.261724577,28,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.185808721,26,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,7,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.185808721,26,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.222463437,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,3,0,0,0,0,0,0,{'PTR'},0,3.222242925,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1]",1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,set(),0,3.463984773,32,0,set(),set(),set(),{},unknown,0,[64],64,0,1
0,0,0,0,0,0,1,0,0,0,0,0,0,{'PTR'},0,3.222242925,27,0,set(),set(),set(),{},unknown,0,[1],1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,{None},0,3.463984773,32,0,set(),set(),set(),{},unknown,0,"[64, 64, 64]",64,0,1
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.222463437,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,5,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.146083994,25,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.146318645,25,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,1,0,0,0,0,0,0,{'PTR'},0,2.991047456,21,0,set(),set(),set(),{},unknown,0,[255],255,0,1
0,0,0,0,0,0,9,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,6,0,0,0,0,0,0,{'PTR'},0,3.185808721,26,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,1,0,0,0,0,0,0,{'PTR'},0,2.745693732,16,0,set(),set(),set(),{},unknown,0,[255],255,0,1
0,0,0,0,0,0,8,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,6,0,0,0,0,0,0,{'PTR'},0,3.222242925,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.222463437,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.146083994,25,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,8,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.146083994,25,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.222463437,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.146318645,25,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,8,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,6,0,0,0,0,0,0,{'PTR'},0,3.185808721,26,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.222463437,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.222242925,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,6,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.222463437,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,{None},0,2.689019008,15,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.222242925,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,1,0,0,0,0,0,0,{'PTR'},0,3.146083994,25,0,set(),set(),set(),{},unknown,0,[1],1,0,1
0,0,0,0,0,0,1,0,0,0,0,0,0,{'PTR'},0,3.146083994,25,0,set(),set(),set(),{},unknown,0,[1],1,0,1
0,0,0,0,0,0,6,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.146318645,25,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.185808721,26,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,{None},0,2.689019008,15,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,1,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,[1],1,0,1
0,0,0,0,0,0,3,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1]",1,0,1
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.185808721,26,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,6,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.222474293,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.222242925,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.222463437,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,8,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.222242925,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.146083994,25,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.222463437,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.146318645,25,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.146083994,25,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,8,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.261724577,28,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,1,0,0,0,0,0,0,{'PTR'},0,2.745693732,16,0,set(),set(),set(),{},unknown,0,[255],255,0,1
0,0,0,0,0,0,5,0,0,0,0,0,0,{'PTR'},0,3.185808721,26,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1]",1,0,1
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.448413691,12,0,set(),set(),set(),{},unknown,0,[128],128,0,1
0,0,0,0,0,0,1,0,0,0,0,0,0,{'PTR'},0,3.185808721,26,0,set(),set(),set(),{},unknown,0,[1],1,0,1
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.222463437,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,6,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,1,0,0,0,0,0,0,{'PTR'},0,2.745693732,16,0,set(),set(),set(),{},unknown,0,[255],255,0,1
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.222242925,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.145826172,25,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.225621573,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.262602264,28,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.222463437,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.146083994,25,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.146318645,25,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.185808721,26,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,6,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,6,0,0,0,0,0,0,{'PTR'},0,3.222242925,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,set(),0,2.689019008,15,0,set(),set(),set(),{},unknown,0,[1],1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.222463437,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.222242925,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.146083994,25,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,7,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.222463437,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.146318645,25,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,5,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.146083994,25,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,{None},0,0.693119745,2,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.262422037,28,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,3.500301743,34,0,set(),set(),set(),{},unknown,0,[128],128,0,1
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.185808721,26,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,1
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,1
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,1
